standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.2,• Estación de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.3,• Ambiente para brindar información a familiares.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.4,• Cubículos de 8 m2 que cuentan con: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.4.1,• Salida de oxígeno medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.4.2,• Sistema de vacío.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.5,"• Lavamanos, que puede ser compartido entre varios cubículos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,7,7.5.1,"• La distribución de la cama dentro del cubículo debe permitir movilización del talento humano, pacientes, usuarios y equipos biomédicos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.8,8,,Los anteriores ambientes pueden ser compartidos entre los servicios de cuidado intermedio e intensivo adultos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.8,9,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente por cada cubículo cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.1,• Cama hospitalaria de dos o tres planos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.2,• Bomba de infusión.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.3,• Monitor de signos vitales con accesorios adultos que cuente mínimo con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.3.1,• Trazado electrocardiográfico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.3.2,• Presión no invasiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.3.3,• Presión invasiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.3.4,• Saturación de oxígeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.4,• Oxímetro cuando no esté integrado en el monitor de signos vitales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,10,10.5,• Fonendoscopio adulto.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,11,,Cuenta con carro de paro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,,Disponibilidad en el servicio de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.1,• Glucómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.2,• Tensiómetro adulto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.3,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.4,• Ventilador de transporte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.5,• Monitor de signos vitales de transporte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.6,"• Marcapaso externo no invasivo, cuando no esté incluido en el desfibrilador.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.7,• Oxígeno medicinal portátil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,12,12.8,• Electrocardiógrafo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,13,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,13,13.1,• Equipo de rayos X portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,13,13.2,• Equipo de gases arteriales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.8,14,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,15,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con oxígeno medicinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.8,16,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.1,• Criterios de ingreso y egreso al servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.2,"• Manejo de las principales causas de hospitalización, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.3,• Ronda médica diaria de evolución de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.4,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.5,• Entrega de turno por parte de enfermería y de medicina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.6,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.7,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.8,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.9,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.10,• Toma de muestras de laboratorio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.11,• Cateterismo vesical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.12,• Preparación para la toma de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.13,• Ilustrar al paciente en el auto cuidado de la salud y la preservación de la seguridad de su atención.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.14,• Información a usuarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.15,• Revisión del carro de paro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.16,"• Actividades de rehabilitación: fisioterapia, terapia ocupacional y terapia del lenguaje, que incluya los tipos de elementos e insumos requeridos para cada tipo de actividad, según se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.17,• Valoración y seguimiento por nutrición que incluya minuta patrón de alimentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.18,• Manejo de nutrición enteral y parenteral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.19,• Anticoagulación profiláctica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.2,• Toracostomía.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.20,• Paracentesis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.22,• Diálisis peritoneal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.23,• Hemodiálisis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.8,17,17.24,• Punción lumbar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.8,18,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor – prestador de referencia,11.4.8,19,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,20.1,• Servicio de hospitalización.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,20.2,• Servicio de cirugía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,20.3,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,20.4,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,20.5,• Servicio de gestión pre transfusional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,20,20.6,• Servicio de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,21,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,21,21.1,• Servicio de transporte asistencial de complejidad mediana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.8,21,21.2,"• Servicios de apoyo (alimentación, lavandería y vigilancia).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad telemedicina – prestador remisor - prestador de referencia,11.4.8,22,,No aplica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
