standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina -prestador remisor",11.3.14,6,6.2.2,"• Poceta, cuando la requiera, según los procedimientos que documente. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina -prestador remisor",11.3.14,6,6.2.3,• Lavamanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,Modalidad de telemedicina - prestador de referencia,11.3.14,7,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,8,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,8,8.1,• Microscopio binocular.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,8,8.2,• Elementos para archivar láminas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,9,,"Adicional a lo anterior, para la modalidad intramural cuenta con: Batería para coloración",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,Modalidad de telemedicina - prestador de referencia,11.3.14,10,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,Modalidades intramural y telemedicina – prestador remisor – prestador de referencia,11.3.14,11,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,12.1,• Análisis de las muestras de citología cervico-uterinas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,12.2,• Control de calidad interno.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,12.3,"• Recepción, transporte, conservación, embalaje y remisión de muestras cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,12.4,• Entrega de resultados que incluya mecanismo de entrega oportuna de resultados positivos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,12.5,• Supervisión de la lectura de las citologías y su control de calidad por parte del profesional en medicina especializada en patología.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,12,12.6,• Archivo de láminas y resultados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidad telemedicina - prestador de referencia,11.3.14,13,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,14,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con los siguientes registros:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,14,14.1,• Muestras recibidas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,14,14.2,• Pruebas realizadas y sus resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,14,14.3,• Formato para reporte de resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidades intramural y telemedicina - prestador remisor,11.3.14,14,14.4,• Registro y análisis de control de calidad interno y toma de medidas preventivas y correctivas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidad telemedicina - prestador de referencia,11.3.14,15,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,No aplica,Modalidades intramural y telemedicina - prestador remisor – prestador de referencia,11.3.14,16,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
