standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,8,8.3,• Ambiente o área para brindar información a familiares.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,8,8.4,"• Área de incubadoras o cunas (4 m2), señalizado y de circulación restringida solo para personal autorizado, que cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,8,8.4.1,• Sistema de vacío por incubadora o cuna. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,8,8.4.2,• Oxigeno medicinal por incubadora o cuna.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,9,,Disponibilidad en el servicio de lavamanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,10,,"Los anteriores ambientes o áreas pueden ser compartidos entre los servicios de cuidado básico, intermedio e intensivo neonatal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,11,,Las puertas de acceso al servicio deben permitir el paso y giro de incubadoras y cunas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.5,12,,Disponibilidad de ambiente para extracción de leche materna y preparación de fórmulas artificiales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidad telemedicina - prestador de referencia,11.4.5,13,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente por cada paciente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.1,• Incubadora cerrada que cuenta mínimo con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.1.1,• Doble pared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.1.2,• Controles de temperatura para aire y piel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.1.3,• Control de humedad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.1.4,• Sensor de piel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2,• Ventilador neonatal que cuenta mínimo con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2.1,• Sistemas de presión positiva continua en vía aérea (CPAP) o dispositivos para ventilación mecánica no invasiva.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2.2,• Humidificador con control de temperatura.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2.3,• Aire medicinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2.4,• Mezclador de gases medicinales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2.5,• Sistema de alarmas audibles y visuales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.2.6,• Batería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.3,• Mínimo dos puntos de consumo de oxígeno medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.4,• Flujómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.5,• Resucitador pulmonar manual neonatal con control de presión,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.6,"• Monitor de signos vitales que incluya frecuencia cardíaca, respiratoria, tensión arterial no invasiva y saturación de oxígeno, con accesorios neonatales y batería.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.7,• Bomba de infusión,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.8,"• Oxímetro, cuando no esté incluido en el monitor de signos vitales.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.9,• Fonendoscopio neonatal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,14,14.10,• Silla para el acompañante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,,Disponibilidad en el servicio de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.1,"• Monitor de la estación central del equipo de monitorización del paciente con alarmas visibles y audibles, en los casos en los cuales no existe control visual permanente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.2,• Carro de paro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.3,• Monitor de signos vitales de transporte.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.4,• Ventilador neonatal de transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.5,"• Ventilador neonatal de alta frecuencia, si el ventilador convencional no cuenta con estas especificaciones.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.6,• Incubadora de transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.7,• Glucómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.8,• Monitor de signos vitales con presión invasiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.9,• Lámpara de fototerapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.10,"• Electrocardiografía neonatal con tres derivaciones, que permita su impresión, si no está incluida en el monitor de signos vitales.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.11,• Equipo de órganos. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.12,• Bomba de infusión de jeringa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.13,• Incubadora abierta.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.14,• Báscula para bebés.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.15,• Tallímetro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.16,• Cinta métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,15,15.17,• Pesa pañales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,16,,Disponibilidad de equipo de rayos X portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidad telemedicina - prestador de referencia,11.4.5,17,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,18,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con oxígeno medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",ALTA,Modalidad telemedicina - prestador de referencia,11.4.5,19,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.1,• Ronda médica diaria de evolución de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.2,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.3,• Entrega de turno por parte de enfermería y de medicina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.4,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.5,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.6,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.7,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.8,• Toma de muestras de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.9,• Cateterismo vesical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.10,• Preparación para la toma de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.11,• Indicaciones del cuidado de la salud al familiar o responsable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.12,• Transporte del recién nacido.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.13,• Manejo de líquidos y electrolitos y alteración de los mismos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.14,• Prevención de la retinopatía del recién nacido.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.15,• Remisión del prematuro al seguimiento en programa canguro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.16,• Criterios de ingreso y egreso al servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.17,• Manejo del prematuro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.18,• Manejo de síndrome de dificultad respiratoria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.19,• Manejo de brotes de infección.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.20,• Administración de sangre y derivados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.21,• Prevención de infecciones del torrente sanguíneo (bacteriemias) asociadas al uso de dispositivos intravasculares (catéteres centrales y periféricos).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.22,• Manejo de convulsiones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.23,• Principales causas de internación en el servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.24,• Manejo de ductus arterioso persistente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.25,• Manejo de enterocolitis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.26,• Manejo de hipoglicemia e hiperglicemia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.27,• Manejo de ictericia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.28,• Manejo de policitemia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.29,• Nutrición enteral y parenteral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.30,• Manejo de neonatos producto de partos con ruptura prematura o prolongada de membranas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.31,• Manejo de cardiopatías congénitas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.32,• Ventilación mecánica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.33,• Uso de surfactante pulmonar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.34,"• Monitorización del gasto cardiaco, cuando se manejen pacientes de posoperatorio de cirugía cardiaca.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.35,• Evaluación oftalmológica de retinopatía del prematuro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.36,• Reanimación del neonato.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.5,20,20.37,• Cribado neonatal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,ALTA,"Modalidades intramural, telemedicina - prestador remisor – prestador de referencia",11.4.5,21,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.1,• Servicio de cuidado básico neonatal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.2,• Servicio de cuidado intermedio neonatal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.3,"• Servicio de cirugía, para la atención de paciente pediátrico.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.4,• Servicio de gestión pre transfusional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.5,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.6,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,22,22.7,• Servicio de imágenes diagnósticas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,23,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,23,23.1,• Servicio de transporte asistencial en complejidad mediana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.5,23,23.2,• Servicios de apoyo (lavandería y vigilancia).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad telemedicina - prestador remisor - prestador de referencia,11.4.5,24,,No aplica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
