standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.1,• Camilla fija.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.2,• Escalerilla.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.3,• Tensiómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.4,• Fonendoscopio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.5,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.6,• Martillo de reflejos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.7,• Tallímetro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.8,• Cinta métrica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.9,• Báscula.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.10,• Termómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,7,7.11,• Negatoscopio cuando se requiera o sistema de visualización según la tecnología utilizada por el prestador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,8,,"Para la realización de pruebas complementarias de tamización (audiometría, visiometría, espirometría), cuenta con la dotación y los equipos biomédicos necesarios de acuerdo con lo documentado en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,modality telemedicina - prestador de referencia,11.2.4,9,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina – prestador remisor y prestador de referencia",11.2.4,10,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina - prestador remisor",11.2.4,11,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada: Pruebas complementarias de tamización documentadas (audiometría, visiometría, espirometría), cuando se realicen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,modality telemedicina - prestador de referencia,11.2.4,12,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTRO,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina – prestador remisor y prestador de referencia",11.2.4,13,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana,"modalityes intramural y extramural unidad móvil, jornada de salud y telemedicina – prestador remisor y prestador de referencia",11.2.4,14,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
