standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
TALENTO HUMANO,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,4,,"Todo el talento humano en salud cuenta con constancia de asistencia en las acciones de formación continua del paciente de cuidado intensivo pediátrico, a excepción del especialista en cuidado intensivo pediátrico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,5,,"Todo el talento humano en salud cuenta con constancia de asistencia en las acciones de formación continua en atención al paciente quemado, si atiende pacientes quemados en condiciones críticas, a excepción del profesional de la medicina especialista en cirugía plástica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,6,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,7,,El profesional de salud puede hacer uso de la categoría telexperticia sincrónica entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,8,,"Profesional de la medicina especialista en cuidado intensivo pediátrico, cuando esté en disponibilidad y no se requiera su permanencia, puede hacer uso de la categoría telexperticia sincrónica, entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,9,,"El profesional de la medicina especialista en cirugía plástica, cirugía pediátrica, cardiología pediátrica y psicología, pueden realizar la disponibilidad en la categoría telexperticia sincrónica entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.1,"• Ambiente a manera de filtro, para acceso del talento humano en salud y visitantes, con  lavamanos y área de casilleros.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.2,• Estación de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.3,• Ambiente o área para brindar información a familiares.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.4,"• Ambiente de cubículos por cunas (4 m2), o camas (8 m2), señalizado y de circulación restringida solo para personal autorizado, con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.5,• Salida de oxígeno medicinal por cuna o cama.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.6,• Salida de aire medicinal por cuna o cama.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,10,10.7,• Sistema de vacío por cuna o cama.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,11,,"Lavamanos, que puede ser compartido entre varios cubículos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,12,,Los anteriores ambientes pueden ser compartidos entre los servicios de cuidado intermedio e intensivo pediátricos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,13,,Las puertas de acceso al servicio deben permitir el paso y giro de cunas o camas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,14,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,14,14.1,• Ambiente para extracción de leche materna y preparación de fórmulas artificiales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,14,14.2,• Ambiente de aislamiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.7,15,,"Cuando se oferte atención de paciente pediátrico quemado en condiciones críticas, cuenta con ambiente por cada paciente y sifón tapa ciega",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,16,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente por cada cubículo o paciente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.1,• Cuna o cama hospitalaria de dos o tres planos de acuerdo con el tipo de servicio ofrecido.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.2,"• Monitor de signos vitales con trazado electrocardiográfico, presión no invasiva y saturación de oxígeno. Con accesorios pediátricos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.3,• Bomba de infusión.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.4,"• Oxímetro con sensor pediátrico, cuando no esté incluido en el monitor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.5,• Tensiómetro por cada paciente cuando no esté incluido en el monitor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.6,• Fonendoscopio pediátrico o adulto por cada paciente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.7,• Resucitador pulmonar manual pediátrico por cada paciente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,17,17.8,• Ventilador pediátrico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,18,,"Cuando se oferte atención de paciente pediátrico quemado en condiciones críticas, cuenta con la dotación de los elementos y equipos biomédicos, que se requieran de acuerdo con los procedimientos definidos en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,,Disponibilidad en el servicio:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.1,• Carro de paro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.2,• Glucómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.3,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.4,• Monitor de signos vitales de transporte con accesorios pediátrico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.5,• Oxígeno medicinal portátil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.6,• Tallímetro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.7,• Cinta métrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.8,• Aspirador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.9,• Equipo de rayos x portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.10,• Ventilador de transporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.11,• Electrocardiógrafo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.12,• Marcapasos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.13,• Ecógrafo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,19,19.14,"• Monitor de signos vitales con presión invasiva, cuando no esté incluida en el monitor de signos vitales de transporte.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,20,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,21,,"Cumple con los criterios que le sean aplicables de todos los servicios, y adicionalmente cuenta con oxígeno medicinal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,22,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.1,• Criterios de ingreso y egreso al servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.2,"• Manejo de las principales causas de hospitalización, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.3,• Ronda médica diaria de evolución de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.4,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.5,• Entrega de turno por parte de enfermería y de medicina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.6,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.7,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.8,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.9,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.10,• Toma de muestras de laboratorio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.11,• Cateterismo vesical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.12,• Preparación para la toma de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.13,• Ilustrar al paciente en el auto cuidado de la salud y la preservación de la seguridad de su atención.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.14,• Información a usuarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.15,• Revisión del carro de paro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.16,"• Actividades de rehabilitación: fisioterapia, terapia ocupacional y terapia del lenguaje, que incluya los tipos de elementos e insumos requeridos para cada tipo de actividad, según se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.17,• Valoración y seguimiento por nutrición que incluya minuta patrón de alimentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.18,• Inserción de catéteres centrales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.19,• Cambio de líneas Intravenosas (centrales y periféricas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.20,• Alimentación enteral y parenteral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.21,• Punción lumbar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.22,• Cuidados por terapia respiratoria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.23,• Oxigenoterapia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.24,• Medidas para reducir el riesgo de la atención del paciente crítico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.25,• Control de visitas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.26,• Reanimación cardio cerebro pulmonar del paciente pediátrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.27,• Inserción de marcapaso interno transitorio si la unidad atiende pacientes con patologías cardiovasculares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.28,• Toracentesis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.29,• Anticoagulación profiláctica si se manejan pacientes cardiovasculares y oncológicos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.30,• Toracostomía.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.31,• Terapias de reemplazo renal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,23,23.32,• Cumplimiento de las actividades de la gestión operativa de la donación.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,24,,"Si atiende pacientes críticamente quemados, adicionalmente cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,24,24.1,"• Criterios de inclusión al servicio,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.7,24,24.2,"• Procedimientos para la atención de los pacientes críticamente quemados, que incluya los equipos biomédicos, medicamentos y dispositivos médicos e insumos requeridos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidad telemedicina - prestador de referencia,11.4.7,25,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,ALTA,"Modalidades intramural, telemedicina - prestador remisor – prestador referencia",11.4.7,26,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.1,• Servicio de cuidado intermedio pediátrico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.2,• Servicio de cirugía.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.3,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.4,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.5,• Servicio de gestión pre transfusional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.6,• Servicio de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,27,27.7,"• Servicio de hospitalización, para atención de paciente pediátrico.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,28,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,28,28.1,• Transporte asistencial de complejidad mediana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,28,28.2,"• Servicios de apoyo (alimentación, lavandería y vigilancia).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidades intramural,11.4.7,29,29,"Si maneja pacientes críticamente quemados, adicionalmente cuenta con oferta de trasplante de piel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad telemedicina - prestador remisor - prestador de referencia,11.4.7,30,,No aplica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
