standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,11,,"Cuando se oferte la estrategia para el manejo de la Enfermedad Respiratoria Aguda (ERA), el ambiente cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,11,11.1,• Lavamanos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,11,11.2,• Mesón de trabajo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,11,11.3,"• Poceta, cuando la requiera, según los procedimientos que documente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,11,11.4,"• Barrera física móvil o fija, para separación entre sillas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,12,,"Cuando se realicen terapias e intervenciones grupales para la atención de personas con consumo de sustancias psicoactivas o alteraciones en salud mental, cuenta con ambiente con dimensión variable para su realización.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad intramural,11.2.1,13,,"Cuando se realicen actividades grupales de educación para la salud, tiene disponibilidad de un ambiente con dimensión variable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,14,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,REVISAR CON CRITERIOS APLICABLES A TODOS LOS SERVICIOS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia,11.2.1,15,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad telemedicina: Categoría telexperticia - prestador remisor,11.2.1,16,,Cumple con los criterios establecidos en el servicio de consulta externa genera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad telemedicina: Categoría telexperticia - prestador de referencia,11.2.1,17,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad telemedicina: Categoría telemonitoreo - prestador de referencia,11.2.1,18,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,,El consultorio donde se realice examen físico cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.1,• Camilla fija.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.2,• Escalerilla.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.3,• Tensiómetro para adulto o pediátrico según la oferta del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.4,• Fonendoscopio para adulto o pediátrico según la oferta del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.5,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.6,• Martillo de reflejos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.7,• Tallímetro o infantómetro según la oferta del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.8,• Cinta métrica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.9,"• Báscula grado médico o pesa bebé, según la oferta del servicio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.10,"• Termómetro, cuando lo requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,19,19.11,• Negatoscopio cuando se requiera o sistema de visualización según la tecnología utilizada por el prestador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,20,,"Para el consultorio donde no se realiza examen físico ni procedimientos, no se exige la dotación anterior. El prestador de servicios de salud cuenta con la dotación necesaria de acuerdo con lo documentado en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,21,,El consultorio donde se realicen procedimientos cuenta con la dotación mínima definida para el consultorio donde se realice examen físico y adicionalmente cuenta con la dotación necesaria para realizar los procedimientos documentados en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,22,,"Si realiza procedimientos en sala de procedimientos, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,22,22.1,• Dotación necesaria para realizar los procedimientos documentados en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,22,22.2,"• Camilla con barandas, ruedas y freno., cuando los procedimientos requieran estas características.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23,El consultorio odontológico cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.1,• Unidad odontológica fija.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.2,• Lámpara de fotocurado o amalgamador según la oferta del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.3,• Negatoscopio cuando se requiera o sistema de visualización según la tecnología utilizada por el prestador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.4,• Sistema de succión que podrá estar incorporado a la unidad odontológica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.5,• Compresor de aire para uso odontológico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.6,"• Instrumental básico definido por el prestador de acuerdo con la oferta del servicio (adultos   o pediatría), la capacidad instalada, los procedimientos documentados en el estándar de procesos prioritarios y la técnica de esterilización y numero de ciclos de esterilización al día.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad intramural,11.2.1,23,23.7,"• Cuando se realice el proceso de esterilización dentro del servicio, cuenta con equipos para esterilización según los procedimientos realizados y documentados en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,,"Para la consulta externa de medicina general, cuenta con:",,,,SE  REVISA CON RELACION A LISTADO DE EQUIPOS ,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.1,• Fonendoscopio para adulto o pediátrico según la oferta del servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.2,• Tensiómetro para adulto o pediátrico según la oferta del servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.3,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.4,• Oxímetro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.5,• Glucómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.6,• Martillo de reflejos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.7,"• Termómetro, cuanto lo requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.8,• Cinta métrica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,24,24.9,"• Báscula grado médico o pesa bebé, según la oferta del servicio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,25,,El prestador de servicios de salud cuenta con la dotación necesaria para realizar los procedimientos documentados en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,,"Para la consulta odontológica, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,26.1,• Unidad odontológica portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,26.2,• Lámpara de fotocurado o amalgamador según la oferta del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,26.3,• Negatoscopio cuando se requiera o sistema de visualización según la tecnología utilizada por el prestador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,26.4,• Sistema de succión que podrá estar incorporado a la unidad odontológica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,26.5,• Compresor de aire para uso odontológico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,26,26.6,"• Instrumental básico estéril definido por el prestador de acuerdo con la oferta del servicio (adultos o pediatría), la capacidad instalada y los procedimientos documentados en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,"Modalidad extramural: unidad móvil, jornada de salud, y domiciliaria",11.2.1,27,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia,11.2.1,28,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad telemedicina: Categoría telexperticia - prestador remisor,11.2.1,29,,Cumple con los criterios que le sean aplicables de todos los servicios y los establecidos en el servicio de consulta externa general.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad telemedicina: Categoría telexperticia - prestador de referencia,11.2.1,30,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Baja,Modalidad telemedicina: Categoría telemonitoreo - prestador de referencia,11.2.1,31,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,32,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,33,,"Cuando se oferte la estrategia para el manejo de la Enfermedad Respiratoria Aguda (ERA), el ambiente cuenta con oxígeno medicinal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Baja,Modalidad telemedicina. Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia - prestador remisor- prestador de referencia Categoría telemonitoreo - prestador de referencia,11.2.1,34,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuando se realicen procedimientos, cuenta con la siguiente información documentada:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,35.1,"• Procedimientos que se pueden realizar, incluyendo aquellos que requieran anestesia local y no impliquen anestesia regional ni general.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,35.2,• Información al paciente sobre:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,35.2.1,• Preparación.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,35.2.2,• Recomendaciones post procedimiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,35.2.3,• Controles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,35,35.2.4,• Posibles complicaciones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,36,,"La sala para el manejo de la Enfermedad Respiratoria Aguda (ERA), que dependa del servicio de consulta externa, debe estar señalizada y el prestador de servicios de salud cuenta con la siguiente información documentada:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,36,36.1,"• Manejo de pacientes con enfermedad respiratoria alta y baja, que incluya ingreso, valoración y seguimiento del estado clínico.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,36,36.2,"• Los tiempos máximos de manejo en la consulta externa, de los pacientes con enfermedad de vías respiratorias altas y bajas, y de remisión al servicio de hospitalización.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,36,36.3,"• Las condiciones clínicas de los pacientes, que pueden ser manejadas en la sala y de las que no, de acuerdo con los procedimientos que se realicen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia,11.2.1,37,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,Modalidad telemedicina: Categoría telexperticia - prestador remisor,11.2.1,38,,Cumple con los criterios que le sean aplicables de todos los servicios y los establecidos en el servicio de consulta externa general.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,Modalidad telemedicina: Categoría telexperticia - prestador de referencia,11.2.1,39,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,Modalidad telemedicina: Categoría telemonitoreo - prestador de referencia,11.2.1,40,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTRO,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,41,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTRO,Baja,Modalidad telemedicina. Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia - prestador remisor- prestador de referencia Categoría telemonitoreo - prestador de referencia,11.2.1,42,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Baja,"Modalidades intramural, extramural unidad móvil, jornada de salud y domiciliaria",11.2.1,43,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Baja,Modalidad telemedicina. Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia - prestador remisor- prestador de referencia Categoría telemonitoreo - prestador de referencia,11.2.1,44,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
