standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,5,5.6,"• Ambiente o área para almacenamiento de productos rechazados, devueltos y retirados.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,5,5.7,• Ambiente o área para almacenamiento de productos destruidos o desnaturalizados por vencimiento o deterioro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,5,5.8,• Ambiente o área de cuarentena de medicamentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Baja,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,6,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana y alta,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,7,,"Cumple con los criterios definidos para el servicio farmacéutico de baja complexity y adicionalmente cumple con lo definido en el Manual que adopta la Resolución 1403 de 2007, en el Título I Capítulo II numeral 1.2.2 y Título I Capítulo III numeral 1, o las normas que los modifiquen, adicionen o sustituyan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana y alta,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,8,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Todas,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,9,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Todas,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,9,9.1,"• La dotación y mobiliario exclusivos y necesarios para el cumplimiento de los objetivos de los procesos generales y especiales que brinda el servicio, de acuerdo con las recomendaciones dadas por los fabricantes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Todas,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,9,9.2,"• Instrumentos para medir la humedad relativa y la temperatura, en donde se almacenen medicamentos y dispositivos médicos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Todas,"Modalidad telemedicina
Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia",11.3.2,10,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,11,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Baja,"Modalidad telemedicina
Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia",11.3.2,12,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana y alta,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia – prestador remisor",11.3.2,13,,"Cumple con los criterios definidos para el servicio farmacéutico de baja complexity y adicionalmente cuenta con: 
Certificación en buenas prácticas de elaboración vigente, expedida por el Invima para los procesos especiales que se realicen en la central de mezclas ya sea propia o contratada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana y alta,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,14,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,15,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,15,15.1,"• Procesos generales que realice, elaborado por el responsable del servicio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,15,15.2,"• Información visible al usuario que prohíba la asesoría farmacológica, por parte de personal diferente al profesional químico farmacéutico o al Profesional en Medicina tratante.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,15,15.3,• Manejo de medicamentos de control especial cuando lo realice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,15,15.4,• Seguimiento a condiciones ambientales de temperatura y humedad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Baja,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,16,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana y alta,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,17,,"Cumple con los criterios definidos para el servicio farmacéutico en baja complexity y adicionalmente, cuenta con información documentada de cada uno de los procesos especiales que se realicen en el servicio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana y alta,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,18,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,19,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,20,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Todas,"Modalidades intramural, extramural domiciliaria, telemedicina categoría telexperticia - prestador remisor",11.3.2,21,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Todas,Modalidad telemedicina: Categoría interactiva y no interactiva – prestador de referencia Categoría telexperticia – prestador de referencia,11.3.2,22,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
