standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3,• Evaluación multidimensional que incluya:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3.1,• Detección de intoxicación/abstinencia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3.2,"• Condiciones médicas que entre otras contemple como mínimo VIH/SIDA, hepatitis viral, sífilis, tuberculosis y usuarios de drogas inyectadas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3.3,"• Condiciones emocionales, cognitivas, comportamentales, y trastornos concurrentes, comorbilidad o patología dual.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3.4,• Disposición para el cambio de comportamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3.5,• Análisis de problemas potenciales del uso continuado y recaídas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.3.6,• Ambiente o condiciones de recuperación posteriores al tratamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.4,• Plan de tratamiento y seguimiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.5,• Tratamiento del consumo de sustancias durante el embarazo cuando aplique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.6,• Horarios de la permanencia del profesional de la medicina especialista en psiquiatría o psiquiatría infantil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.7,• Adaptación de las atenciones de acuerdo con las características de las poblaciones a atender y de los contextos territoriales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.8,• Criterios de ingreso y egreso del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.9,• Manejo de las principales causas de internación para el tratamiento en consumo de sustancias psicoactivas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.10,• Entrega de turno.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.11,• Manejo de urgencias que incluya:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.11.1,• Intoxicación aguda y síndrome de abstinencia a sustancias psicoactivas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.11.2,"• Agitación psicomotora, conducta suicida y agresión a terceros.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.11.3,• Agudización de síntomas psiquiátricos e intervención en crisis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.11.4,"• Valoración inicial y seguimiento por equipo multidisciplinario definido en el estándar de talento humano, que incluya seguimiento y periodicidad de las valoraciones por el psiquiatra mínimo una vez cada quince días.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.11.5,• Reanimación cardio cerebro pulmonar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.12,• Valoración y seguimiento por nutrición que incluya minuta de alimentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.13,• Control de ingreso de sustancias psicoactivas y el manejo de las mismas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.14,"• Realización de pruebas POCT - rápidas para la detección de sustancias psicoactivas, VIH, hepatitis virales y sífilis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.15,"• Administración de medicamentos, titulación, mantenimiento y retiro de los mismos cuando se realice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,"Modalidades intramural, telemedicina - prestador remisor",11.4.12,23,23.16,"• Atención de usuarios con trastornos por consumo de alcohol, benzodiacepinas y opioides, que incluya manejo de síndrome de abstinencia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.12,24,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,MEDIANA,Modalidades intramural y telemedicina- prestador remisor – prestador referencia,11.4.12,25,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidades intramural,11.4.12,26,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.12,26,26.1,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.12,26,26.2,"• Servicio farmacéutico, cuando se administren medicamentos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.12,26,26.3,• Servicio de transporte asistencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.12,26,26.4,"• Servicios de apoyo (alimentación, lavandería y vigilancia)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad y telemedicina- prestador remisor – prestador referencia,11.4.12,27,,No aplica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
