standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
"MEDICAMENTOS, DM E INSUMOS",MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.11,30,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.1,• Manejo de las principales causas de internación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.2,• Criterios de ingreso y egreso del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.3,• Evolución diaria de los pacientes por parte de algún profesional de los definidos en el estándar de talento humano.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.4,• Entrega de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.5,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.6,• Plan de cuidados de enfermería,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.7,• Administración de Medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.8,"• Sujeción de pacientes, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.9,"• Venopunción, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.10,"• Toma de muestras de laboratorio clínico, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.11,"• Cateterismo vesical, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.12,"• Valoración y seguimiento por nutrición que incluya minuta de alimentos, cuando se suministre alimentación.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.13,"• Política institucional basada en el respeto por los derechos y la dignidad humana, priorizando la autonomía personal y el libre desarrollo de la personalidad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.14,• Tamizaje del riesgo asociado al consumo de sustancias psicoactivas e intervención motivacional breve por curso de vida y a mujeres embarazadas cuando aplique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15,• Evaluación multidimensional del consumo de sustancias psicoactivas que incluya:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15.1,• Detección de intoxicación/abstinencia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15.2,"• Condiciones biomédicas que entre otras contemple como mínimo VIH/SIDA, hepatitis viral, sífilis, tuberculosis y usuarios de drogas inyectadas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15.3,"• Condiciones emocionales, cognitivas, comportamentales, y trastornos concurrentes, comorbilidad o patología dual.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15.4,• Disposición para el cambio de comportamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15.5,• Análisis de problemas potenciales del uso continuado y recaídas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.15.6,• Ambiente o condiciones de recuperación posteriores al tratamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.16,• Planes de tratamiento y seguimiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.17,• Horarios de la permanencia del profesional de la medicina especialista en psiquiatría o psiquiatría infantil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.18,• Tratamiento del consumo de sustancias durante el embarazo cuando se requiera.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.19,• Adaptación de las atenciones de acuerdo a las características poblacionales y el enfoque diferencial.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.20,"• Manejo de las principales causas de internación para el tratamiento en salud mental y consumo de sustancias psicoactivas, según oferta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.21,• Manejo de urgencias que incluya:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.21.1,"• Intoxicación aguda y síndrome de abstinencia a sustancias psicoactivas, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.21.2,"• Agitación psicomotora, conducta suicida y agresión a terceros.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.21.3,• Agudización de síntomas psiquiátricos e intervención en crisis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.22,"• Valoración inicial y seguimiento por equipo multidisciplinario definido en el estándar de talento humano, que incluya:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.22.1,"• Seguimiento, periodicidad de valoraciones por el psiquiatra según plan de tratamiento.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.23,"• Control de ingreso de sustancias psicoactivas y el manejo de las mismas, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,31,31.24,"• Realización de pruebas POCT - rápidas para la detección de sustancias psicoactivas, VIH, hepatitis virales y sífilis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.11,32,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.1,• Manejo de las principales causas de internación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.2,• Criterios de ingreso y egreso del servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.3,• Evolución diaria de los pacientes por parte de algún profesional de los definidos en el estándar de talento humano.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.4,• Entrega de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.5,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.6,• Plan de cuidados de enfermería,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.7,• Administración de Medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.8,"• Sujeción de pacientes, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.9,• Venopunción cuando aplique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.10,"• Toma de muestras de laboratorio clínico, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.11,"• Cateterismo vesical, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor,11.4.11,33,33.12,"• Valoración y seguimiento por nutrición que incluya minuta de alimentos, cuando se suministre alimentación.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA,Modalidad telemedicina Prestador de referencia,11.4.11,34,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,MEDIANA,Modalidades intramural y telemedicina - prestador remisor – prestador de referencia,11.4.11,35,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.11,36,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.11,36,36.1,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA,Modalidad intramural,11.4.11,37,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
