standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.2.4,• Mesón de trabajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.2.5,"• Poceta, cuando la requiera, según los procedimientos que documente en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.2.6,• Ducha manual o lavaojos (Puede ser la misma del ambiente de macroscopía) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.2.7,• Lavamanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.3,"• Área o ambiente para el almacenamiento de materiales, insumos y reactivos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.4,• Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.4.1,"• Ambiente de macroscopía, con extractor de sustancias químicas que cuenta con mesón de trabajo con poceta y ducha manual o lavaojos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.4.2,• Área o ambiente para archivo de estudios patológicos. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,5,5.4.3,• Área o ambiente para lectura de resultados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidad telemedicina - prestador de referencia,11.3.16,6,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,7,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,7,7.1,• Microscopio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,7,7.2,• Material de disection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,,Adicionalmente cuenta con la siguiente dotación cuando la requiera:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.1,• Procesador de tejidos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.2,• Micrótomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.3,• Baño de flotación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.4,• Dispensador de parafina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.5,• Batería para coloración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.6,• Horno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.7,• Termo para nitrógeno.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.8,"• Criostato, cuando se realicen biopsias por congelación.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.9,"• Elementos para archivar los resultados, las láminas y los bloques de parafina.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,8,8.10,• Nevera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidad telemedicina - prestador de referencia,11.3.16,9,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana,"Modalidades intramural, telemedicina - prestador remisor – prestador de referencia",11.3.16,10,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,11.1,"• Estudio integral de fragmentos de tejido u órganos (biopsias) y material citológico de origen humano, que incluya los equipos biomédicos y dispositivos médicos e insumos requeridos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,11.2,"• Biopsias por congelación, cuando se realicen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,11.3,• Análisis del control de calidad interno y toma de medidas preventivas y correctivas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,11.4,"• Recepción, transporte, conservación, embalaje y remisión de muestras, cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,11.5,• Entrega de resultados que incluya mecanismo de entrega oportuna de resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,11,11.6,"• Archivo de resultados, láminas y bloques de parafina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidad telemedicina - prestador de referencia,11.3.16,12,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con los siguientes registros:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,13.1,• Muestras recibidas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,13.2,• Procedimientos realizados y sus resultados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,13.3,• Formato para reporte de resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,13.4,• Registro y análisis del control de calidad interno y toma de medidas preventivas y correctivas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,13.5,"• Muestras remitidas, cuando se realice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidades intramural y telemedicina - prestador remisor,11.3.16,13,13.6,"• Contrato o convenio escrito con el laboratorio de Histotecnología o servicio de patología, cuando lo requiera. Si el servicio de patología se encuentra en otro país, deberá contar con copia del documento que autorice el funcionamiento en dicho país",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,Modalidad telemedicina - prestador de referencia,11.3.16,14,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana,Modalidades intramural,11.3.16,15,,Disponibilidad de laboratorio de histotecnología cuando no realice los procedimientos técnicos para la preparación y montaje de tejidos y material citológico de origen humano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana,Modalidad telemedicina – prestador remisor - prestador de referencia,11.3.16,16,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
