standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
PROCESOS PRIORITARIOS,Baja y mediana,"Modalidades extramural unidad móvil, telemedicina - prestador remisor",11.3.4.1,31,,"Adicional a lo definido en la modalidad intramural en baja complejidad, cuenta con la siguiente información documentada:
Verificación de la calidad de la imagen, para cada desplazamiento realizado por la Unidad móvil en la que está instalado el equipo generador de radiación ionizante, que incluye la toma de medidas preventivas y correctivas cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Todas,Modalidad telemedicina - prestador de referencia,11.3.4.1,32,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, telemedicina - prestador remisor",11.3.4.1,33,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con los siguientes registros:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, telemedicina - prestador remisor",11.3.4.1,33,33.1,• Número de exposiciones e imágenes tomadas que incluya el nombre del paciente y nombre del estudio realizado.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, telemedicina - prestador remisor",11.3.4.1,33,33.2,• Dosis de radiación expresadas en unidades según la tecnología del equipo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, telemedicina - prestador remisor",11.3.4.1,33,33.3,• Número de imágenes rechazadas por el tecnólogo y el profesional de la medicina especialista en radiología e imágenes diagnósticas que incluya sus causas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, telemedicina - prestador remisor",11.3.4.1,33,33.4,"• Número de estudios repetidos y sus causas, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,"Modalidades intramural, telemedicina - prestador remisor",11.3.4.1,33,33.5,"• Control de calidad vigente, de los equipos generadores de radiación ionizante",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Baja y mediana,"Modalidades extramural unidad móvil, telemedicina - prestador remisor",11.3.4.1,34,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicional a lo definido en la Modalidad intramural cuenta con los siguientes registros: Verificación de la calidad de imagen para cada desplazamiento de la Unidad Móvil donde está ubicado el equipo generador de radiación ionizante, que incluye la toma de medidas correctivas, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Todas,Modalidad telemedicina - prestador de referencia,11.3.4.1,35,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Baja,Modalidad intramural,11.3.4.1,36,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Baja,Modalidad intramural,11.3.4.1,37,,Servicio de transporte asistencial cuando fuera de salas de cirugía se realicen procedimientos bajo sedación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana y alta,Modalidad intramural,11.3.4.1,38,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana y alta,Modalidad intramural,11.3.4.1,39,,"Cuando se realicen procedimientos con administración de medio de contraste e intervencionismo, disponibilidad de:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana y alta,Modalidad intramural,11.3.4.1,39,39.1,• Servicio de urgencias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana y alta,Modalidad intramural,11.3.4.1,39,39.2,• Servicio de transporte asistencial.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Todas,Modalidad extramural unidad móvil,11.3.4.1,40,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Todas,Modalidad telemedicina – prestador remisor – prestador de referencia,11.3.4.1,41,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
