standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.13,•  Báscula para bebés.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.14,•  Tallímetro – infantómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.15,•  Cinta métrica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.16,•  Pesa pañales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.17,"• Electrocardiógrafo, que permita su impresión, si no está incluida en el monitor de signos vitales.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.18,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.19,• Oxígeno medicinal que puede ser suministrado mediante salida de oxígeno medicinal o mediante oxígeno medicinal portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,12,12.20,• Succión. Puede ser suministrado mediante sistema de vacío o mediante aspirador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA,Modalidad telemedicina – prestador referencia,11.4.3,13,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",BAJA,Modalidades intramural y telemedicina - prestador remisor – prestador de referencia,11.4.3,14,,"Cumple con los criterios que le sean aplicables de todos los servicios, y adicionalmente cuenta con oxígeno medicinal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,,"Cumple con los criterios que le sean aplicables de todos los servicios, y adicionalmente, cuenta con la siguiente información documentada:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.1,• Ronda médica diaria de evolución de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.2,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.3,• Entrega de turno por parte de enfermería y de medicina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.4,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.5,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.6,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.7,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.8,• Toma de muestras de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.9,• Cateterismo vesical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.10,• Preparación para la toma de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.11,• Indicaciones del cuidado de la salud al familiar o responsable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.12,• Transporte del recién nacido.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.13,• Manejo de líquidos y electrolitos y alteración de los mismos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.14,• Prevención de la retinopatía del recién nacido.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidades intramural y telemedicina - prestador remisor,11.4.3,15,15.15,• Remisión del prematuro al seguimiento en programa canguro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,BAJA,Modalidad telemedicina – prestador referencia,11.4.3,16,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,BAJA,Modalidades intramural y telemedicina - prestador remisor - prestador de referencia,11.4.3,17,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente en disponibilidad:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,18.1,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,18.2,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,18.3,• Servicio de transporte asistencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,18.4,• Servicio de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,18.5,• Servicio de cuidado intermedio neonatal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidades intramural,11.4.3,18,18.6,• Servicios de apoyo hospitalario (lavandería y vigilancia).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,BAJA,Modalidad telemedicina - prestador remisor - prestador referencia,11.4.3,19,,No aplica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
