standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,6,6.3,"• Ambiente o área para recuperación de pacientes si aplica, de acuerdo con la información documentada en el estándar de procesos prioritarios. Este ambiente o área puede ser la misma sala de procedimientos, siempre y cuando su utilización no sea simultánea con la ejecución de un procedimiento y de acuerdo con lo definido en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,Mediana,Modalidad Telemedicina - prestador referencia,11.3.8,7,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,8,,Cumple con los criterios que le sean aplicables de todos los servicios y la dotación necesaria y específica para realizar los procedimientos documentados en el estándar de procesos prioritarios   y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,8,8.1,"• Oxígeno medicinal portátil o salida de oxígeno medicinal cuando lo requiera, de acuerdo con  la información documentada en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,8,8.2,"• Carro de paro cuando lo requiera, de acuerdo con la información documentada en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,8,8.3,"• Monitor de presión arterial cuando lo requiera, de acuerdo con la información documentada en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,Mediana,Modalidad telemedicina - prestador de referencia,11.3.8,9,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana,"Modalidades intramural, telemedicina – prestador remisor",11.3.8,10,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana,"Modalidades intramural, telemedicina – prestador remisor",11.3.8,10,10.1,"• Oxígeno medicinal, cuando lo requiera de acuerdo con la información documentada en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana,"Modalidades intramural, telemedicina – prestador remisor",11.3.8,10,10.2,"• Medicamentos, dispositivos médicos e insumos requeridos para los procedimientos de acuerdo con la información documentada en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",Mediana,Modalidad telemedicina – prestador de referencia,11.3.8,11,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,12,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,12,12.1,• Recuperación del paciente cuando el procedimiento lo requiera.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,12,12.2,• Oxígeno medicinal cuando el procedimiento lo requiera.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,12,12.3,"• Medicamentos, dispositivos médicos e insumos en los procedimientos que se realicen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,12,12.4,• Dotación en los procedimientos que se realicen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,"Modalidades intramural, telemedicina - prestador remisor",11.3.8,12,12.5,• Procedimientos en los que se requiere la disponibilidad del transporte asistencial de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,Mediana,Modalidad telemedicina - prestador de referencia,11.3.8,13,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,Mediana,"Modalidades intramural, telemedicina - prestador remisor - prestador de referencia",11.3.8,14,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana,Modalidades intramural,11.3.8,15,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente disponibilidad de: Servicio de transporte asistencial cuando lo requiera de acuerdo con la información documentada en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,Mediana,Modalidad telemedicina – prestador remisor - prestador de referencia,11.3.8,16,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
