standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.1,• Espéculos de diferentes tamaños desechables o reutilizables siempre y cuando se garantice el proceso de esterilización.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.2,• Bata para el paciente.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.3,"• Fijador para células, cuando se requiera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.4,"• Cepillo endocervical y espátula, desechables, cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.5,"• Lámina portaobjetos de único uso con área de rotulado, cuando se requiera",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.6,"• Elemento para rotulación de láminas portaobjetos, cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.7,"• Kits de toma de pruebas de ADN – VPH, cuando éstas se realicen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.8,• Soporte para fijación de muestras.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.9,"• Insumos para realización de citología base líquida, cuando se realice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,7,7.10,"• Insumos para técnicas de inspección visual: ácido acético y lugol, cuando se realice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,8,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con la siguiente información documentada:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,8,8.1,"• Toma, identificación, transporte, conservación, embalaje y remisión de las muestras.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,8,8.2,"• Toma de muestras de tejido del cuello del útero, pruebas ADN/VPH, técnicas de inspección visual y muestras ginecológicas cuando se oferte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,8,8.3,• Preparación de fijador de células cuando se realice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,8,8.4,• Control de calidad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,8,8.5,• Entrega de resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,9,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con los siguientes registros:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,9,9.1,• Pacientes y muestras tomadas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,9,9.2,• Muestras remitidas para su procesamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,9,9.3,• Resultados de los análisis con el nombre del laboratorio que realizó el procesamiento o lectura de las muestras y de la persona que los realizó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,9,9.4,• Análisis del control de calidad y de las medidas preventivas y correctivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,No aplica,"Modalidades intramural, extramural unidad móvil y jornada de salud",11.3.13,10,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente disponibilidad de laboratorio de citología cervico-uterinas o servicio de patología.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
