standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
TALENTO HUMANO,BAJA,Categoría telexperticia - prestador de referencia,11.4.2,7,,"El profesional de la salud puede hacer uso de la telexperticia sincrónica o asincrónica entre profesionales de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,BAJA,Categoría telemonitoreo – prestador remisor en modalidad extramural domiciliaria,11.4.2,8,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,BAJA,Categoría telemonitoreo – prestador remisor en modalidad extramural domiciliaria,11.4.2,9,,La permanencia del talento humano en salud en el domicilio del paciente será determinada según la condición clínica del paciente y la información documentada en el estándar de procesos prioritarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,BAJA,Categoría telemonitoreo - prestador de referencia,11.4.2,10,,"El personal de la salud puede hacer uso de la categoría telemonitoreo sincrónica o asincrónica, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,11,,"Cumple con los criterios que le sean aplicables de todos los servicios, y los de hospitalización paciente crónico sin ventilador de baja complejidad y adicionalmente disponibilidad de:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,11,11.1,"• Profesional de la medicina especialista según la oferta y la necesidad del paciente, con permanencia durante los procedimientos definidos por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,12,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,12,12.1,"• Profesional de la medicina especialista según la oferta y necesidad del paciente, con permanencia durante los procedimientos definidos por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,12,12.2,• Otros profesionales de la salud de acuerdo con el plan de tratamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor,11.4.2,13,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor,11.4.2,13,13.1,• Cuando se realice telexperticia entre profesionales de la salud cumple con los criterios establecidos en la modalidad intramural del servicio de hospitalización del paciente crónico sin ventilador mediana complejidad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor,11.4.2,13,13.2,"• Cuando realice telexperticia entre personal de salud no profesional y un profesional de la salud, en la modalidad domiciliaria, el prestador remisor cuenta con auxiliar de enfermería que atiende presencialmente al usuario.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telexperticia - prestador de referencia,11.4.2,14,,"Cumple con los criterios que le sean aplicables de todos los servicios, y adicionalmente cuenta con profesional de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telexperticia - prestador de referencia,11.4.2,15,,"Profesional de la medicina especialista cuando esté en disponibilidad y no se requiera su permanencia, puede hacer uso de la categoría telexperticia sincrónica o asincrónica, entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telexperticia - prestador de referencia,11.4.2,16,,"El profesional de la salud puede hacer uso de la telexperticia sincrónica o asincrónica entre profesionales de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telemonitoreo – prestador remisor en modalidad extramural domiciliaria,11.4.2,17,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telemonitoreo – prestador remisor en modalidad extramural domiciliaria,11.4.2,18,,La permanencia del talento humano en salud en el domicilio del paciente será determinada según la condición clínica del paciente y la información documentada en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telemonitoreo - prestador de referencia,11.4.2,19,,"El personal de la salud puede hacer uso de la categoría telemonitoreo sincrónica o asincrónica, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,20,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,20,20.1,• Profesional de la enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,20,20.2,• Auxiliar de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,21,,La permanencia del profesional de la enfermería y el auxiliar de enfermería en el domicilio del paciente será determinada según la condición clínica del paciente y la información documentada en procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,22,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,22,22.1,• Profesional de la medicina con permanencia durante los procedimientos definidos por el prestador de servicios de salud en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,22,22.2,"• Profesional de la medicina especialista según la oferta y la necesidad del paciente, con permanencia durante los procedimientos definidos por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,22,22.3,• Profesionales de terapia de acuerdo con el plan de tratamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,22,22.4,• Profesional de nutrición y dietética.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,22,22.5,• Profesional de la psicología.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,23,,Personal auxiliar de enfermería cuenta con constancia de asistencia en las acciones de formación continua en soporte vital básico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidades intramural y extramural domiciliaria,11.4.2,24,,"Profesionales de la medicina, especialistas y de la enfermería cuentan con constancia de asistencia en las acciones de formación continua en soporte vital avanzado.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor,11.4.2,25,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor,11.4.2,25,25.1,• Cuando se realice telexperticia entre profesionales de la salud cumple con los criterios establecidos en la modalidad intramural del servicio de hospitalización del paciente crónico sin ventilador mediana complejidad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina: Categoría telexperticia – prestador remisor,11.4.2,25,25.2,"• Cuando realice telexperticia entre personal de salud no profesional y un profesional de la salud, en la modalidad domiciliaria, el prestador remisor cuenta con auxiliar de enfermería que atiende presencialmente al usuario.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telexperticia - prestador de referencia,11.4.2,26,,"Cumple con los criterios que le sean aplicables de todos los servicios, y adicionalmente cuenta con profesional de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telexperticia - prestador de referencia,11.4.2,27,,"Profesional de la medicina especialista cuando esté en disponibilidad y no se requiera su permanencia, puede hacer uso de la categoría telexperticia sincrónica o asincrónica, entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telexperticia - prestador de referencia,11.4.2,28,,"El profesional de la salud puede hacer uso de la telexperticia sincrónica o asincrónica entre profesionales de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telemonitoreo – prestador remisor en modalidad extramural domiciliaria,11.4.2,29,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telemonitoreo – prestador remisor en modalidad extramural domiciliaria,11.4.2,30,,La permanencia del talento humano en salud en el domicilio del paciente será determinada según la condición clínica del paciente y la información documentada en el estándar de procesos prioritarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Categoría telemonitoreo - prestador de referencia,11.4.2,31,,"El personal de la salud puede hacer uso de la categoría telemonitoreo sincrónica o asincrónica, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.1,• Sala de procedimientos cuando el servicio cuente con habitaciones múltiples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.2,• Estación de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.3,• Área para estacionamiento de camillas y sillas de ruedas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4,"• Habitación individual o múltiple para pacientes adultos, pediátricos o lactantes, según oferta, que cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.1,"• Lavamanos, sanitario, ducha, área de guardarropa y sistema de llamado por cama o cuna.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.2,"• La habitación individual para pacientes adultos, pediátricos o lactantes debe tener un área mínima de 16 m2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.3,"• La habitación múltiple para pacientes adultos debe tener una capacidad máxima de 4 camas, con área libre mínima de 7 m2 por cama, separadas con barrera física fija o móvil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.4,"• La habitación múltiple para pacientes pediátricos debe tener una capacidad máxima de 6 camas, con área libre mínima de 6 m2 por cama, separadas con barrera física fija o móvil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.5,"• La habitación múltiple para lactantes debe tener un área libre mínima de 4 m2 por cuna, con área para bañar y vestir a los lactantes y unidad sanitaria para acompañante. La capacidad máxima de cunas será definida por el prestador según su capacidad instalada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.6,• Las habitaciones para pacientes adultos deben estar separadas de las habitaciones para pacientes pediátricos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.7,"• Las habitaciones para pacientes pediátricos cuentan con sistema de seguridad en las ventanas, mecanismos de protección en las instalaciones eléctricas y los aparatos sanitarios y muebles, deben tener la altura adecuada que permita al paciente su fácil utilización.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.8,• Las puertas de acceso a las habitaciones deben permitir el paso y giro de camillas y sillas de ruedas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.4.9,• El ambiente donde esté ubicado el sanitario y la ducha debe permitir el fácil desplazamiento del paciente y contar con sistema de llamado de enfermería audible y visible.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.5,• Habitación individual de aislamiento que cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.5.1,"• Antecámara a manera de filtro, con lavamanos. La presión del aire debe ser acorde con la patología del paciente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.5.2,• Baño.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,32,32.5.3,• Área de guardarropa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,33,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,33,33.1,• Sala de visitas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,33,33.2,• Unidades sanitarias discriminadas por sexo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,33,33.3,• Ambiente para almacenamiento y distribución de alimentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor – categoría telexperticia",11.4.2,33,33.4,• Ambiente para la preparación de fórmulas artificiales y extracción de leche materna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,BAJA Y MEDIANA,Modalidad extramural domiciliaria y telemedicina: Categoría telexperticia – prestador remisor - prestador referencia Categoría telemonitoreo – prestador remisor - prestador referencia,11.4.2,34,,Cumple con los criterios que le sean aplicables de todos los servicios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,35,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,35,35.1,"• Camas hospitalarias, de acuerdo con la oferta del servicio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,35,35.2,"• Carro de paro. Si el servicio de hospitalización está en varios pisos o niveles, cada piso o nivel, cuenta con mínimo un carro de paro, asegurando que se encuentren en permanente disposición y fácil localización para brindar una atención oportuna sin poner en riesgo la vida del paciente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,35,35.3,"• La dotación de los elementos y equipos biomédicos, que se requieran para la atención de los pacientes de acuerdo con el plan individualizado de atención y los procedimientos definidos  en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.1,• Bomba de infusión.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.2,• Glucómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.3,• Silla de ruedas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.4,• Tensiómetro adulto o pediátrico de acuerdo con el tipo de paciente hospitalizado.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.5,• Fonendoscopio adulto o pediátrico de acuerdo con el tipo de paciente hospitalizado.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.6,• Equipo de órganos de los sentidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.7,• Electrocardiógrafo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidades intramural, telemedicina - prestador remisor - categoría telexperticia",11.4.2,36,36.8,• Oxígeno medicinal que puede ser suministrado mediante salida de oxígeno medicinal o mediante oxígeno medicinal portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,37,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,38,,"El domicilio del paciente cuenta con nevera, cuando los medicamentos requieran cadena de frío. Corresponde al prestador que habilita el servicio, constatar este criterio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,,La sede del prestador cuenta con la dotación de equipos biomédicos que requiera la atención del paciente de acuerdo con lo documentado en el estándar de procesos prioritarios y adicionalmente:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.1,• Fonendoscopio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.2,• Tensiómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.3,• Equipo de órganos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.4,• Oxímetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,BAJA Y MEDIANA,"Modalidad extramural domiciliaria, telemedicina - prestador remisor - categoría telexperticia y categoría telemonitoreo",11.4.2,39,39.5,• Glucómetro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
