standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.2,• Estación de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.3,• Ambiente para brindar información a familiares.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.4,• Cubículos de 8 m2 que cuentan con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.4.1,• Salida de oxígeno medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.4.2,• Sistema de vacío.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.5,"• Lavamanos, que puede ser compartido entre varios cubículos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,10,10.5.1,"• La distribución de la cama dentro del cubículo debe permitir movilización del talento humano, pacientes, usuarios y equipos biomédicos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,11,,Los anteriores ambientes pueden ser compartidos entre los servicios de cuidado intermedio e intensivo adultos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidades intramural y telemedicina - prestador remisor,11.4.9,12,,"Cuando se oferte atención de paciente adulto quemado en condiciones críticas, cuenta con ambiente por cada paciente y sifón tapa ciega.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,ALTA,Modalidad telemedicina - prestador de referencia,11.4.9,13,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,,"Cumple con los criterios que le sean aplicables de todos los servicios, y con los del servicio de cuidado intermedio adultos y adicionalmente por cada cubículo y paciente cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1,• Ventilador adulto que cuenta mínimo con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.1,• Sistemas de presión positiva continua en vía aérea (CPAP).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.2,"• Modo ventilatorio: controlado o asistido, sincrónico o asincrónico.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.3,• Límite de presión superior y el nivel de presión espiratoria (PEEP o CPAP) ajustables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.4,• Límite de volumen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.5,• Aire medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.6,• Oxígeno medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.7,• Mezclador de gases medicinales de acuerdo a la clase de ventilador que se utilice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.8,"• Alarmas auditivas y visuales de presión, volumen, apnea, presión de aire, oxígeno medicinal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,14,14.1.9,• Batería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,15,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,15,15.1,• Ecógrafo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,15,15.2,• Sistema de monitoreo de gasto cardiaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,16,,"Cuando se oferte atención de paciente adulto quemado en condiciones críticas, cuenta con la dotación de los elementos y equipos biomédicos, que se requieran de acuerdo con los procedimientos definidos en el estándar de procesos prioritarios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,ALTA,Modalidad telemedicina prestador de referencia,11.4.9,17,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,18,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",ALTA,Modalidad telemedicina - prestador de referencia,11.4.9,19,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.1,• Criterios de ingreso y egreso al servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.2,"• Manejo de las principales causas de hospitalización, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.3,• Ronda médica diaria de evolución de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.4,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.5,• Entrega de turno por parte de enfermería y de medicina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.6,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.7,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.8,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.9,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.10,• Toma de muestras de laboratorio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.11,• Cateterismo vesical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.12,• Preparación para la toma de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.13,• Ilustrar al paciente en el auto cuidado de la salud y la preservación de la seguridad de su atención.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.14,• Información a usuarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.15,• Revisión del carro de paro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.16,"• Actividades de rehabilitación: fisioterapia, terapia ocupacional y terapia del lenguaje, que incluya los tipos de elementos e insumos requeridos para cada tipo de actividad, según se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.17,• Valoración y seguimiento por nutrición que incluya minuta patrón de alimentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.18,• Manejo de nutrición enteral y parenteral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.19,• Anticoagulación profiláctica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.20,• Diálisis peritoneal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.21,• Punción lumbar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.22,"• Gestión operativa de la donación, de acuerdo con la normatividad vigente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.23,• Inserción de catéter de presión intracraneana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.24,• Inserción de marcapaso interno transitorio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.25,• Paracentesis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.26,• Hemodiafiltración.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.27,• Traqueotomía.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.28,• Toracentesis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.29,• Anticoagulación profiláctica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.30,• Toracostomía.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.31,• Hemodiálisis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.32,• Diálisis peritoneal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,20,20.33,• Reducir el riesgo de la atención del paciente crítico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,21,,"Si atiende pacientes críticamente quemados, adicionalmente cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,21,21.1,• Criterios de inclusión al servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.9,21,21.2,"• Procedimientos para la atención de los pacientes críticamente quemados, que incluya los equipos biomédicos, medicamentos y dispositivos médicos e insumos requeridos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,ALTA,Modalidad telemedicina - prestador de referencia,11.4.9,22,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,ALTA,Modalidades intramural y telemedicina - prestador remisor – prestador de referencia,11.4.9,23,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.1,• Servicio cuidado intermedio adultos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.2,• Servicio de hospitalización.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.3, • Servicio de Cirugía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.4,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.5,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.6,• Servicio de gestión pre transfusional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,24,24.7,• Servicio de imágenes diagnósticas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,25,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,25,25.1,• Servicio de transporte asistencial de complejidad mediana.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,25,25.2,"• Servicios de apoyo (alimentación, lavandería y vigilancia).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad intramural,11.4.9,26,,"Si maneja pacientes críticamente quemados, adicionalmente cuenta con oferta de trasplante de piel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,ALTA,Modalidad telemedicina – prestador remisor - prestador de referencia,11.4.9,27,,No aplica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
