standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.2,• Ambiente(s) técnico(s) de procedimientos que cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.2.1,"• Mesón de trabajo, con poceta cuando ésta se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.2.2,• Ducha manual o lavaojos que puede ser compartida entre los ambientes técnicos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.2.3,• Área para neveras o cuarto frío.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.2.4,• Lavamanos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.2.5,"• Ambiente oscuro, cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.3,"• Área o ambiente para el almacenamiento de materiales, insumos y reactivos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.4,"• Ambiente para la toma de muestras especiales (cuando las realice), que cumple con los criterios definidos para el servicio de toma de muestras de laboratorio clínico.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,8,8.5,"• Cubículo para toma de muestras, (cuando se realice), que cumple con los criterios definidos para el servicio de toma de muestras de laboratorio clínico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,9,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,9,9.1,• Sala de espera.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,"Modalidades intramural, telemedicina - prestador remisor",11.3.12,9,9.2,• Unidades sanitarias discriminadas por sexo o de uso mixto para profesional independiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,Modalidades extramural unidad móvil y jornada de salud,11.3.12,10,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,No aplica,Modalidad telemedicina - prestador de referencia,11.3.12,11,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,12,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,12,12.1,"• Equipos biomédicos manuales, semi-automatizados o automatizados para los procedimientos que realice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,12,12.2,"• Cabina de bioseguridad, si procesa muestras para el análisis de bacterias anaerobias, micosis subcutáneas o profundas y pruebas por técnica de biología molecular, cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,12,12.3,"• Microscopio para toma e interpretación de pruebas para enfermedades transmitidas por vectores en zonas rurales, zonas especiales de dispersión geográfica y endémica.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,No aplica,Modalidad telemedicina - prestador de referencia,11.3.12,13,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,14,,"Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Medicamentos, dispositivos médicos e insumos requeridos para el procesamiento de las muestras, de acuerdo con las pruebas que realice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",No aplica,Modalidad telemedicina - prestador de referencia,11.3.12,15,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.1,"• Programa de control de calidad interno y externo, que contemple las pruebas realizadas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.2,• Validación secundaria o verificación.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.3,• Análisis de los reportes del control de calidad y toma de medidas preventivas y correctivas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.4,"• Toma, identificación, transporte, conservación, embalaje y remisión de las muestras, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.5,• Entrega de resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.6,"• Supervisión de la toma de muestras cuando sea realizada por los auxiliares, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.7,"• Limpieza y desinfección del material que se utilice en el procesamiento de las muestras, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.8,"• Control de calidad de las “pruebas en el punto de atención del paciente - (point of care testing -POCT)”, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor.",11.3.12,16,16.9,"• Procedimiento y condiciones para la toma de muestras, que incluya los equipos biomédicos   y medicamentos, dispositivos médicos e insumos requeridos, según las muestras que se tomen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,No aplica,Modalidad telemedicina - prestador de referencia,11.3.12,17,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.1,"• Registro de pacientes, exámenes solicitados y pruebas realizadas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.2,"• Registro de muestras tomadas y muestras remitidas, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.3,• Registro de validación secundaria o verificación.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.4,• Formato de reporte de resultados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.5,• Registro de resultados de los exámenes remitidos. Los resultados de los exámenes deben ser entregados al paciente con el nombre del laboratorio clínico y la persona que los realizó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.6,• Registro de control de calidad interno y externo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.7,"• Registro de control de calidad de las “pruebas en el punto de atención del paciente - (point of care testing - POCT)”, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.8,"• Contrato o convenio escrito con el o los laboratorios que realizan el procesamiento de las muestras, cuando lo requiera. Cuando se trate de sedes de un mismo prestador no requiere convenio o contrato. Si el laboratorio se encuentra en otro país, deberá contar con copia del documento que autorice el funcionamiento en dicho país.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor",11.3.12,18,18.9,"• Contrato o convenio escrito con el servicio de patología cuando se recepcione fragmentos de tejidos, órganos (biopsias) y material citológico de origen humano para su estudio. Si el servicio de patología se encuentra en otro país, deberá contar con copia del documento que autorice su funcionamiento en dicho país. Cuando se trate de sedes de un mismo prestador no requiere convenio o contrato.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,No aplica,Modalidad telemedicina - prestador de referencia,11.3.12,19,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,No aplica,"Modalidades intramural, extramural unidad móvil, jornada de salud, telemedicina - prestador remisor – prestador de referencia",11.3.12,20,,No aplica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
