standar,complexity,modality,article,section,paragraph,criteria,cumply,NO CUMPLE,applys,HALLAZGOS,,ACCIÓN PARA EL CUMPLIMIENTO,RESPONSABLE,FECHA LIMITE PARA IMPLEMENTAR,SEGUIMIENTO 1,,ESTADO DE LA ACCIÓN 1,,SEGUIMIENTO 2,,ESTADO DE LA ACCIÓN 2,,SEGUIMIENTO 3,,ESTADO DE LA ACCIÓN 3,,SEGUIMIENTO 4,,ESTADO DE LA ACCIÓN 4,,SEGUIMIENTO 5,,ESTADO DE LA ACCIÓN 5,,SEGUIMIENTO 6,,ESTADO DE LA ACCIÓN 6
TALENTO HUMANO,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.10,5,,El profesional de salud puede hacer uso de la categoría telexperticia sincrónica o asincrónica entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.10,6,,"Profesional de la medicina especialista en psiquiatría o psiquiatría infantil, cuando esté en disponibilidad y no se requiera su permanencia, puede hacer uso de la categoría de telexperticia sincrónica o asincrónica entre profesionales de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,MEDIANA,Modalidad telemedicina - prestador de referencia,11.4.10,7,,"El profesional de psicología puede realizar la disponibilidad en la categoría de telexperticia sincrónica o asincrónica entre profesionales de la salud, de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina - prestador de referencia,11.4.10,8,,"Cumple con los criterios definidos para la complejidad mediana del servicio de hospitalización en salud mental o consumo de sustancias psicoactivas y adicionalmente, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina - prestador de referencia,11.4.10,8,8.1,"• Profesional de la medicina especialista en psiquiatría o psiquiatría infantil, según la oferta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina prestador de referencia,11.4.10,9,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TALENTO HUMANO,ALTA,Modalidad telemedicina prestador de referencia,11.4.10,10,,El profesional de salud puede hacer uso de la categoría telexperticia sincrónica o asincrónica entre profesionales de la salud de acuerdo con lo definido por el prestador de servicios de salud en el estándar de procesos prioritarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,11,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,12,,La infraestructura para la atención en salud mental será independiente de la infraestructura para la atención al consumidor de sustancias psicoactivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,,Cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.1,• Estación de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.2,• Área para estacionamiento de camillas y sillas de ruedas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.3,• Ambiente para terapia de grupo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.4,• Las habitaciones para pacientes adultos deben estar separadas de las habitaciones para pacientes pediátricos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5,"• Habitación individual o múltiple para pacientes adultos o pediátricos, según oferta, que cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.1,"• Lavamanos, sanitario, ducha, área de guardarropa y sistema de llamado por cama.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.2,• La habitación individual para pacientes adultos y pediátricos debe tener un área mínima de 16 m2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.3,"• La habitación múltiple para pacientes adultos debe tener una capacidad máxima de 4 camas, con área libre mínima de 7 m2 por cama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.4,"• La habitación múltiple para pacientes pediátricos debe tener una capacidad máxima de   6 camas, con área libre mínima de 6 m2 por cama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.5,• Las habitaciones para pacientes pediátricos deben contar con sistema de seguridad en las ventanas; mecanismos de protección en las instalaciones eléctricas y los aparatos sanitarios y muebles deben tener la altura adecuada que permita al paciente su fácil utilización.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.6,• Las puertas de acceso a las habitaciones deben permitir el paso y giro de camillas y sillas de ruedas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,13,13.5.7,"• Cuando se realice procedimientos de terapia electroconvulsiva con anestesia relajante- TECAR fuera de salas de cirugía, cuenta con sala de procedimientos con salida de oxígeno medicinal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.1,• Habitación de aislamiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.2,• Consultorio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.3,• Sala de visitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.4,• Unidades sanitarias discriminadas por sexo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.5,• Ambiente para almacenamiento y distribución de alimentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.6,• Ambiente para actividades y talleres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,14,14.7,• Área para actividades de aprovechamiento y ocupación del tiempo libre y recreación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFRAESTRUCTURA,MEDIANA Y ALTA,Modalidad telemedicina - prestador de referencia,11.4.10,15,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.1,• Camas hospitalarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.2,• Muebles con seguridad para el almacenamiento de las pertenencias de los usuarios.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.3,"• Tensiómetro adulto o pediátrico, según la oferta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.4,• Elementos para sujeción física.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.5,"• Dotación de equipos biomédicos acorde con las modalidades de terapia ocupacional, física y de lenguaje cuando se requiera.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.6,"• Los elementos necesarios para la utilización del tiempo libre, así como para actividades vocacionales u ocupacionales.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.7,"• Elementos necesarios para la realización de actividades lúdicas y educativas niños, niñas y adolescentes, si brinda atención a esta población.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.8,"• Cuando se realice procedimientos de terapia electroconvulsiva con anestesia relajante- TECAR fuera de salas de cirugía, cuenta con:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.8.1,• Succión que puede ser suministrado mediante sistema de vacío o mediante aspirador.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,16,16.8.2,• Equipo de terapia electroconvulsiva con anestesia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,17,,Oxígeno medicinal que puede ser suministrado mediante salida de oxígeno medicinal o mediante oxígeno medicinal portátil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,18,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,18,18.1,• Silla de ruedas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,18,18.2,• Carro de paro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOTACIÓN,MEDIANA Y ALTA,Modalidad telemedicina - prestador de  referencia,11.4.10,19,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,20,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,20,20.1,"• Pruebas POCT  - rápidas para  la detección de sustancias psicoactivas, VIH, hepatitis virales,  y sífilis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,20,20.2,"• Flumazenil, cuando se utilicen medicamentos como benzodiacepinas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,20,20.3,"• Medicamentos antagonistas opioides e hipnosedantes, cuando se utilicen medicamentos para terapia de mantenimiento con opioides e hipnosedantes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,20,20.4,• Oxígeno medicinal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MEDICAMENTOS, DM E INSUMOS",MEDIANA Y ALTA,Modalidad telemedicina - prestador de referencia,11.4.10,21,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.1,• Ronda médica diaria de evolución de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.2,• Solicitud de interconsultas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.3,• Entrega de turno por parte de enfermería y de medicina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.4,• Control de líquidos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.5,• Plan de cuidados de enfermería.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.6,• Administración de medicamentos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.7,• Sujeción de pacientes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.8,"• Toma de muestras de laboratorio clínico, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.9,"• Cateterismo vesical, cuando aplique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.10,"• Valoración y seguimiento por nutrición que incluya minuta de alimentos,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.11,"• Política institucional basada en el respeto por los derechos y la dignidad  humana, priorizando la autonomía personal y el libre desarrollo de la personalidad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.12,• Tamizaje del riesgo asociado al consumo de sustancias psicoactivas e intervención motivacional breve por curso de vida y a mujeres embarazadas cuando aplique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13,• Evaluación multidimensional del consumo de sustancias psicoactivas que incluya:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13.1,• Detección de intoxicación/abstinencia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13.2,"• Condiciones médicas que entre otras contemple como mínimo VIH/SIDA, hepatitis viral, sífilis, tuberculosis y usuarios de drogas inyectadas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13.3,"• Condiciones emocionales, cognitivas, comportamentales, y trastornos concurrentes, comorbilidad o patología dual.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13.4,• Disposición para el cambio de comportamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13.5,• Análisis de problemas potenciales del uso continuado y recaídas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.13.6,• Ambiente o condiciones de recuperación posteriores al tratamiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.14,• Plan de tratamiento y seguimiento.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.14.1,• Tratamiento del consumo de sustancias durante el embarazo cuando aplique.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.15,• Horarios de la permanencia del profesional de la medicina especialista en psiquiatría o psiquiatría infantil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.16,• Adaptación de las atenciones de acuerdo con las características de las poblaciones a atender y de los contextos territoriales.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.17,"• Manejo de las principales causas de internación para el tratamiento en salud mental y consumo de sustancias psicoactivas, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.18,• Manejo de urgencias que incluya:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.18.1,"• Detección y manejo de intoxicación aguda y síndrome de abstinencia a sustancias psicoactivas, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.18.2,"• Agitación psicomotora, conducta suicida y agresión a terceros.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.18.3,• Agudización de síntomas psiquiátricos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.19,• Valoración inicial y seguimiento por equipo multidisciplinario que incluya profesional de la medicina especialista en psiquiatría.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.20,"• Control de ingreso de sustancias psicoactivas y el manejo de las mismas, según oferta.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.21,"• Realización de pruebas POCT - rápidas para la detección de sustancias psicoactivas, VIH, hepatitis virales y sífilis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor",11.4.10,22,22.22,"• Realización de terapia electroconvulsiva con anestesia relajante- TECAR, cuando aplique.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS PRIORITARIOS,MEDIANA Y ALTA,Modalidad telemedicina - prestador de referencia,11.4.10,23,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTORIA CLÍNICA Y REGISTROS,MEDIANA Y ALTA,"Modalidades intramural, telemedicina - prestador remisor – prestador referencia",11.4.10,24,,Cumple con los criterios que le sean aplicables de todos los servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA Y ALTA,Modalidad intramural,11.4.10,25,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA Y ALTA,Modalidad intramural,11.4.10,25,25.1,• Servicio farmacéutico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA Y ALTA,Modalidad intramural,11.4.10,26,,Disponibilidad de:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA Y ALTA,Modalidad intramural,11.4.10,26,26.1,• Servicio de laboratorio clínico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERDEPENDENCIA,MEDIANA Y ALTA,Modalidad intramural,11.4.10,26,26.2,• Servicio de transporte asistencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
